text,yearbook_source,section,group,row_id,is_title,is_empty,actual_label,original_index,label,label_type
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,66,no,yes,empty,121.0,empty,actual
"Industry , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,67,no,no,table_data,122.0,table_data,actual
"Agriculture , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,68,no,no,table_data,123.0,table_data,actual
"Gross Output Value of Agriculture Forestry Animal Husbandry , 1397.0, 7662.1, 24915.8, 69319.75581096018, 81303.91971289669, 667.7817673884803, 327.459216255659, 170.5681385416052, 104.45818825874342, 5.92267157369146, 5.8111162778481145, 4.973971479430503",2012,General Survey,B0102e,69,no,no,table_data,124.0,table_data,actual
"and Fishery 100 million yuan, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,70,no,no,table_data,125.0,table_data,actual
"Output of Major Farm Products 10 000 tons, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,71,no,no,table_data,126.0,table_data,actual
"Grain , 30476.5, 44624.3, 46217.52, 54647.71200139999, 57120.849063637615, 187.42588244594234, 128.0039105680932, 123.59133303482666, 104.52560038044095, 1.9219120836837504, 1.182607819889256, 1.9442058284680428",2012,General Survey,B0102e,72,no,no,table_data,127.0,table_data,actual
"Cotton , 216.7, 450.7738, 441.73429999999996, 596.1132296, 658.8958899, 304.0590170281495, 146.1699614973186, 149.16113371771223, 110.53200250934341, 3.427276195168872, 1.8240547775978229, 3.7019396630460335",2012,General Survey,B0102e,73,no,no,table_data,128.0,table_data,actual
"Oil-bearing Crops , 521.79, 1613.1571, 2954.8293999999996, 3230.1307549999997, 3306.7571190000003, 633.7333254757663, 204.986676065214, 111.91025508951552, 102.37223721923297, 5.75482680844091, 3.477059230410731, 1.0282236261487583",2012,General Survey,B0102e,74,no,no,table_data,129.0,table_data,actual
"Sugar Cane , 2111.64, 5762.0145, 6827.9818000000005, 11078.873716, 11443.4, 541.9200242465572, 198.60068036968664, 167.59564297608406, 103.29028286939995, 5.254448631554681, 3.3212278642218678, 4.80633163821355",2012,General Survey,B0102e,75,no,no,table_data,130.0,table_data,actual
"Beet Roots , 270.23, 1452.4513, 807.3487, 929.6151600000002, 1073.0801023, 397.09880557303035, 73.88062527810743, 132.9140806568463, 115.43272404249514, 4.2673754352545075, -1.4311815690564913, 2.620405523297407",2012,General Survey,B0102e,76,no,no,table_data,131.0,table_data,actual
"Tea , 26.8, 54.007, 68.3324, 147.5069, 162.321377, 605.6767798507462, 300.5561816060881, 237.54672307719323, 110.04324340081719, 5.609812221708552, 5.380041430796595, 8.182995859177964",2012,General Survey,B0102e,77,no,no,table_data,132.0,table_data,actual
"Fruits , 656.97, 1874.4222, 6225.14703, 21401.412742, 22768.182596600003, 3465.635051311324, 1214.677386802184, 365.74529865521913, 106.38635342010734, 11.342273692344179, 12.626606153972062, 12.511798878484171",2012,General Survey,B0102e,78,no,no,table_data,133.0,table_data,actual
"Meat , EMPTY, EMPTY, 6013.9, 7925.831776380255, 7957.842439588746, EMPTY, EMPTY, 132.32415636423528, 100.40387765109884, EMPTY, EMPTY, 2.5789154604936897",2012,General Survey,B0102e,79,no,no,table_data,134.0,table_data,actual
"Milk , EMPTY, EMPTY, 919.1189079999999, 3747.9580106179733, 3810.6872020970295, EMPTY, EMPTY, 414.60219879374193, 101.67368981459622, EMPTY, EMPTY, 13.801589328075465",2012,General Survey,B0102e,80,no,no,table_data,135.0,table_data,actual
"Aquatic Products , 465.35, 1237.0203, 3706.2295366322132, 5373.0024, 5603.209, 1204.0848823466208, 452.960149481783, 151.18353962209093, 104.28450581001043, 7.831881975991735, 7.458544079467202, 3.8289809918748574",2012,General Survey,B0102e,81,no,no,table_data,136.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,82,no,yes,empty,137.0,empty,actual
"Industry , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,83,no,no,table_data,138.0,table_data,actual
"Output of Major Industrial Products , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,84,no,no,table_data,139.0,table_data,actual
"Coal 100 million tons, 6.18, 10.8, 13.84, 32.35, 35.2, 569.57928802589, 325.925925925926, 254.33526011560696, 108.80989180834621, 5.413341792500987, 5.787470728618331, 8.856694617393245",2012,General Survey,B0102e,85,no,no,table_data,140.0,table_data,actual
"Crude Oil 10 000 tons, 10405.0, 13831.0, 16300.0, 20241.4, 20287.55, 194.97885631907735, 146.6817294483407, 124.46349693251533, 100.22799806337505, 2.0440062220469457, 1.841002955736144, 2.0093973158227527",2012,General Survey,B0102e,86,no,no,table_data,141.0,table_data,actual
"Natural Gas 100 million cu.m, 137.3, 152.98, 272.0, 948.48, 1026.89, 747.916970138383, 671.2576807425809, 377.53308823529414, 108.26691126855602, 6.2870628032120806, 9.4903084982828, 12.836720796320677",2012,General Survey,B0102e,87,no,no,table_data,142.0,table_data,actual
"Refined Sugar 10 000 tons, 227.0, 582.0, 700.0, 1117.59, 1187.43, 523.0969162995594, 204.0257731958763, 169.63285714285718, 106.2491611413846, 5.141753810411956, 3.453909285806958, 4.921512696369646",2012,General Survey,B0102e,88,no,no,table_data,143.0,table_data,actual
"Cloth 100 million m, 110.3, 188.8, 277.0, 800.0, 814.14, 738.114233907525, 431.21822033898303, 293.913357400722, 101.7675, 6.244577831184884, 7.207130425899578, 10.297429961865205",2012,General Survey,B0102e,89,no,no,table_data,144.0,table_data,actual
"Cement 10 000 tons, 6524.0, 20971.0, 59700.0, 188191.17, 209925.86, 3217.7477007970565, 1001.0293262123885, 351.63460636515913, 111.54926131762717, 11.092155554114626, 11.593866136601832, 12.110087572338728",2012,General Survey,B0102e,90,no,no,table_data,145.0,table_data,actual
"Crude Steel 10 000 tons, 3178.0, 6635.0, 12850.0, 63722.99, 68528.31, 2156.3344870988044, 1032.830595327807, 533.2942412451362, 107.54095186054515, 9.752807971476557, 11.760181842204489, 16.43616676765629",2012,General Survey,B0102e,91,no,no,table_data,146.0,table_data,actual
"Rolled Steel 10 000 tons, 2208.0, 5153.0, 13146.0, 80276.58, 88619.57, 4013.5674818840585, 1719.766543760916, 674.1181347938536, 110.39280696810951, 11.838629232128596, 14.506958905915852, 18.943205179337625",2012,General Survey,B0102e,92,no,no,table_data,147.0,table_data,actual
"Household Refrigerators 10 000 units, 2.8, 463.06, 1279.0, 7295.72, 8699.2, 310685.7142857143, 1878.633438431305, 680.1563721657546, 119.23703212294332, 27.593314038661404, 14.98975407249965, 19.03966786532763",2012,General Survey,B0102e,93,no,no,table_data,148.0,table_data,actual
"Air Conditioners 10 000 units, 0.02, 24.07, 1826.67, 10887.47, 13912.5, 69562500.0, 57800.16618196926, 761.6318218397411, 127.78450824663581, 50.328620507673804, 35.3693777853899, 20.270369085308772",2012,General Survey,B0102e,94,no,no,table_data,149.0,table_data,actual
"Household Washing Machines 10 000 units, 0.04, 662.68, 1442.98, 6247.73, 6715.94, 16789850.0, 1013.451439608861, 465.4215581643543, 107.49408185052812, 43.99080244968164, 11.659422737484164, 15.004098458477898",2012,General Survey,B0102e,95,no,no,table_data,150.0,table_data,actual
"Colour Television Sets 10 000 units, 0.38, 1033.04, 3936.0, 11830.03, 12231.34, 3218773.6842105263, 1184.0141717648883, 310.7555894308943, 103.39229908968954, 36.96092487409837, 12.489563966200421, 10.857571115323708",2012,General Survey,B0102e,96,no,no,table_data,151.0,table_data,actual
"Electricity 100 million kwh, 2566.0, 6212.0, 13556.0, 42071.6, 47130.19, 1836.7182385035076, 758.6959111397296, 347.67033048096783, 112.0237642495175, 9.220539984522816, 10.13059555884628, 11.994593383530685",2012,General Survey,B0102e,97,no,no,table_data,152.0,table_data,actual
"Principal Indicators of Industrial Enterprises above Designated Size, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,98,no,no,table_data,153.0,table_data,actual
"100 million yuan, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,99,no,no,table_data,154.0,table_data,actual
"Gross Industrial Output Value , EMPTY, EMPTY, 85673.66, 698590.54, 844268.79, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,100,no,no,table_data,155.0,table_data,actual
"Original Value of Fixed Assets , EMPTY, EMPTY, 126211.0, 592881.89, 675796.86, EMPTY, EMPTY, 535.4500479356, 113.98507382305098, EMPTY, EMPTY, 16.478877935770726",2012,General Survey,B0102e,101,no,no,table_data,156.0,table_data,actual
"Revenue from Principal Business , EMPTY, EMPTY, 84151.75, 697744.0, 841830.24, EMPTY, EMPTY, 1000.3716381418093, 120.65030154325942, EMPTY, EMPTY, 23.28883844868092",2012,General Survey,B0102e,102,no,no,table_data,157.0,table_data,actual
"Total Profits , EMPTY, EMPTY, 4393.48, 53049.66, 61396.33, EMPTY, EMPTY, 1397.4418911660007, 115.7336917899191, EMPTY, EMPTY, 27.092888645850707",2012,General Survey,B0102e,103,no,no,table_data,158.0,table_data,actual
"EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,104,no,yes,empty,159.0,empty,actual
"Construction , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,105,no,no,table_data,160.0,table_data,actual
"Number of Employed Persons 10 000 persons, EMPTY, 1010.7, 1994.3, 4160.4378, 3852.4733000001, EMPTY, 381.16882358762246, 193.17421150278795, 92.59778622336573, EMPTY, 6.579150860392488, 6.168425593919409",2012,General Survey,B0102e,106,no,no,table_data,161.0,table_data,actual
"Gross Output Value 100 million yuan, EMPTY, 1345.01, 12497.6, 96031.1338, 117059.65028, EMPTY, 8703.255015204348, 936.6570403917551, 121.89760304589885, EMPTY, 23.69888804062252, 22.553440880316472",2012,General Survey,B0102e,107,no,no,table_data,162.0,table_data,actual
"Transportation , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,108,no,no,table_data,163.0,table_data,actual
"Passenger Traffic 10 000 persons, 253993.0, 772682.0, 1478573.0, 3269508.1667, 3526318.731, 1388.3527227128309, 456.3738680336801, 238.4947331650179, 107.85471548643373, 8.298192065276638, 7.49697100222302, 8.222173988872015",2012,General Survey,B0102e,109,no,no,table_data,164.0,table_data,actual
"Railways , 81491.0, 95712.0, 105073.0, 167609.023, 186226.0728, 228.52348455657682, 194.5692001003009, 177.23494408649225, 111.10742695517055, 2.536075726333337, 3.2203751168541572, 5.340504918752259",2012,General Survey,B0102e,110,no,no,table_data,165.0,table_data,actual
"Highways , 149229.0, 648085.0, 1347392.0, 3052738.0, 3286220.0, 2202.1322933210035, 507.0662027357523, 243.89487246473186, 107.64828164094003, 9.822727246283009, 8.037495480753961, 8.442680185311048",2012,General Survey,B0102e,111,no,no,table_data,166.0,table_data,actual
"Waterways , 23042.0, 27225.0, 19386.0, 22392.0, 24556.0, 106.57061019008766, 90.19651056014692, 126.6687300113484, 109.66416577349054, 0.1930272277066365, -0.4901256368509195, 2.172397258875918",2012,General Survey,B0102e,112,no,no,table_data,167.0,table_data,actual
"Civil Aviation , 231.0, 1660.0, 6722.0, 26769.1437, 29316.6582, 12691.194025974026, 1766.0637469879518, 436.1299940493901, 109.51660810876069, 15.809050124326603, 14.651899939387064, 14.326499177414576",2012,General Survey,B0102e,113,no,no,table_data,168.0,table_data,actual
"Freight Traffic 10 000 tons, 248946.0, 970602.0, 1358682.0, 3241806.6893366356, 3696961.0873, 1485.0453862685079, 380.89361935170126, 272.0990700767361, 114.04014617714611, 8.519370153189271, 6.5754853026702875, 9.526861118236155",2012,General Survey,B0102e,114,no,no,table_data,169.0,table_data,actual
"Railways , 110119.0, 150681.0, 178581.0, 364270.7975, 393262.8903, 357.1253737320535, 260.99036394767757, 220.21541502175484, 107.95893961277531, 3.9326839603289727, 4.674106062633612, 7.440488481901355",2012,General Survey,B0102e,115,no,no,table_data,170.0,table_data,actual
"Highways , 85182.0, 724040.0, 1038813.0, 2448052.0, 2820100.0, 3310.6759644056256, 389.49505552179437, 271.47330655276744, 115.19771638837737, 11.18804164931882, 6.688876170531984, 9.503938429385485",2012,General Survey,B0102e,116,no,no,table_data,171.0,table_data,actual
"Waterways , 43292.0, 80094.0, 122391.0, 378949.0, 425968.0, 983.9416058394161, 531.8350937648264, 348.0386629735847, 112.40773824446033, 7.174133156769159, 8.283132055935809, 12.005374599001598",2012,General Survey,B0102e,117,no,no,table_data,172.0,table_data,actual
"Civil Aviation , 6.4, 37.0, 196.7, 563.03705, 557.477, 8710.578125, 1506.6945945945945, 283.4148449415353, 99.01248949780481, 14.495733168676608, 13.78799356531863, 9.93331565725974",2012,General Survey,B0102e,118,no,no,table_data,173.0,table_data,actual
"Pipelines , 10347.0, 15750.0, 18700.0, 49971.85478663586, 57072.72, 551.5871267033923, 362.3664761904762, 305.20171122994657, 114.20972914390033, 5.310858992319709, 6.322724267977804, 10.67597597054683",2012,General Survey,B0102e,119,no,no,table_data,174.0,table_data,actual
"Volume of Freight Handled at Coastal Ports above Designated Size, 19834.0, 48321.0, 125603.0, 548358.0, 616292.0, 3107.2501764646568, 1275.4123465987873, 490.66662420483584, 112.3886220315925, 10.974583018181747, 12.888584988751603, 15.557669413457702",2012,General Survey,B0102e,120,no,no,table_data,175.0,table_data,actual
"10 000 tons, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,121,no,no,table_data,176.0,table_data,actual
"Postal and Telecommunication Services , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,122,no,no,table_data,177.0,table_data,actual
"Business Volume of Postal and Telecommunication Services100 million yuan, 34.09, 155.54, 4792.7, 31978.48, 13333.493119985393, 146381.53162751274, 32081.01204701188, 1041.160701464253, 116.26592984091376, 24.716474847905403, 31.627049287507248, 23.7375791929301",2012,General Survey,B0102e,123,no,no,table_data,178.0,table_data,actual
"Number of Letters Delivered 100 million pieces, 28.35, 54.87, 77.71, 74.0, 73.8, 260.3174603174603, 134.4997266265719, 94.96847252605842, 99.72972972972973, 2.9416225019945443, 1.4213975220808095, -0.46822057393610805",2012,General Survey,B0102e,124,no,no,table_data,179.0,table_data,actual
"Number of Newspapers and Magazines Distributed 10 000 copies, 11250.0, 20078.0, 20089.7, 17158.3, 15007.7, 133.40177777777777, 74.7469867516685, 74.70345500430568, 87.46612426639004, 0.8771435682512987, -1.3764452790520068, -2.6164690754579567",2012,General Survey,B0102e,125,no,no,table_data,180.0,table_data,actual
"Number of Mobile Telephone Subscribers at Year-end10 000 subscribers, EMPTY, 1.83, 8453.3, 85900.3, 98625.3, EMPTY, 5389360.655737705, 1166.707676292099, 114.81368516757217, EMPTY, 68.00077977298403, 25.024909968681968",2012,General Survey,B0102e,126,no,no,table_data,181.0,table_data,actual
"Number of Fixed Telephone Subscribers at Year-end 10 000 subscribers, 192.544, 685.0303, 14482.9, 29434.2, 28509.8, 14806.901279707494, 4161.830505891491, 196.85145930718295, 96.85943562250715, 16.351407644926155, 19.42872075459725, 6.350583306500383",2012,General Survey,B0102e,127,no,no,table_data,182.0,table_data,actual
"Urban Telephone Subscribers , 119.15, 538.4494, 9311.6, 19658.1, 19121.7, 16048.426353336132, 3551.252912529943, 205.3535375230895, 97.27135379309293, 16.635642609837944, 18.529839240423968, 6.760178163508996",2012,General Survey,B0102e,128,no,no,table_data,183.0,table_data,actual
"Rural Telephone Subscribers , 73.394, 146.5809, 5171.3, 9776.1, 9388.1, 12791.372591764994, 6404.722579817698, 181.54235878792565, 96.03113716103559, 15.836645999549305, 21.90564731582107, 5.570712389632675",2012,General Survey,B0102e,129,no,no,table_data,184.0,table_data,actual
"Public Telephone 10 000 subscribers, 1.1639, 4.6046, 352.0, 2595.9, 2468.3, 212071.4838044506, 53605.09056161231, 701.221590909091, 95.0845564158866, 26.125381585880405, 34.8845452509465, 19.37020357646469",2012,General Survey,B0102e,130,no,no,table_data,185.0,table_data,actual
"Capacity of Local Telephone Exchanges 10 000 lines, 405.88, 1231.82, 17825.63, 46537.26833, 43428.4, 10699.812752537695, 3525.5475637674335, 243.62897692816466, 93.3196157798633, 15.211610578993515, 18.488842272490075, 8.431927145727556",2012,General Survey,B0102e,131,no,no,table_data,186.0,table_data,actual
"Tourism , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,132,no,no,table_data,187.0,table_data,actual
"Number of Tourists Overnight Visitors 10 000 person-times, 71.6, 1048.4, 3122.9, 5566.45, 5758.07, 8041.997206703911, 549.2245326211369, 184.38214480130645, 103.44240943509777, 14.218986059459255, 8.449158636116977, 5.719782318822084",2012,General Survey,B0102e,133,no,no,table_data,188.0,table_data,actual
"Foreign Exchange Earnings from International Tourism USD 100 million, 2.63, 22.18, 162.2, 458.14, 484.64, 18427.376425855513, 2185.0315599639316, 298.79161528976573, 105.78425808704763, 17.125217214770956, 15.820037356677659, 10.462612332197878",2012,General Survey,B0102e,134,no,no,table_data,189.0,table_data,actual
"Financial Intermediation 100 million yuan, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,135,no,no,table_data,190.0,table_data,actual
"Deposits of National Banking System, 1155.0, 13942.9, 123804.4, 718237.93, 809368.332268253, 70075.18028296562, 5804.877982831786, 653.7476311570938, 112.6880520314839, 21.96331466062253, 21.33613232922474, 18.611881076044796",2012,General Survey,B0102e,136,no,no,table_data,191.0,table_data,actual
"Loans of National Banking System, 1890.0, 17511.0, 99371.1, 479195.55, 547946.69059894, 28991.888391478307, 3129.1570475640456, 551.4145366197415, 114.34719930077397, 18.744756024517045, 17.817777684313384, 16.790390376955486",2012,General Survey,B0102e,137,no,no,table_data,192.0,table_data,actual
"Raised Capital of Listed Companies, EMPTY, EMPTY, 2103.08, 11971.93, 5814.19, EMPTY, EMPTY, 276.4607147612073, 48.565185396172545, EMPTY, EMPTY, 9.685316642755936",2012,General Survey,B0102e,138,no,no,table_data,193.0,table_data,actual
"Insurance Premium of Insurance Companies, EMPTY, EMPTY, 1598.0, 14527.971355000001, 14339.25, EMPTY, EMPTY, 897.3247809762203, 98.70097930131828, EMPTY, EMPTY, 22.076420757607053",2012,General Survey,B0102e,139,no,no,table_data,194.0,table_data,actual
"Indemnity Expenditure and Payment of Insurance Companies , EMPTY, EMPTY, 526.0, 3200.429163, 3929.37, EMPTY, EMPTY, 747.0285171102662, 122.77634654212154, EMPTY, EMPTY, 20.058880431969357",2012,General Survey,B0102e,140,no,no,table_data,195.0,table_data,actual
", EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,141,no,no,table_data,196.0,empty,actual
"Education Science and Technology and Culture , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,142,no,no,table_data,197.0,table_data,actual
"Education , EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,143,no,no,table_data,198.0,table_data,actual
"Full-time Teachers 10 000 persons, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,144,no,no,table_data,199.0,table_data,actual
"Institutions of Higher Education , 20.6, 39.5, 46.28, 134.3127, 139.2676, 676.0563106796116, 352.57620253164555, 300.92394122731196, 103.68907780128013, 5.962207197680968, 6.184143051403652, 10.534046026662452",2012,General Survey,B0102e,145,no,no,table_data,200.0,table_data,actual
"Secondary Schools , 318.2, 303.3, 400.5, 504.1576, 507.9805, 159.6418918918919, 167.48450379162546, 126.83657927590512, 100.75827479343762, 1.4275571183507623, 2.4862160529495583, 2.1846979491114524",2012,General Survey,B0102e,146,no,no,table_data,201.0,table_data,actual
"Primary Schools , 522.6, 558.2, 586.03, 561.7091, 560.4861, 107.24954075774971, 100.40954854890718, 95.64119584321622, 99.78227164202964, 0.21231018027249604, 0.0194643789031943, -0.4043307358127066",2012,General Survey,B0102e,147,no,no,table_data,202.0,table_data,actual
"Students Enrollment 10 000 persons, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY",2012,General Survey,B0102e,148,no,no,table_data,203.0,table_data,actual
"Institutions of Higher Education , 85.6, 206.3, 556.09, 2231.7929, 2308.5078, 2696.854906542056, 1119.0052350945225, 415.13204697081403, 103.43736643305928, 10.49924754313625, 12.187478385728085, 13.814802994479322",2012,General Survey,B0102e,149,no,no,table_data,204.0,table_data,actual
"Secondary Schools , 6548.3, 4586.0, 7368.91, 7703.247799999999, 7519.0, 114.82369469938763, 163.95551679023114, 102.03680055802012, 97.60818027949199, 0.4197502405885132, 2.382339507682758, 0.1834713031193047",2012,General Survey,B0102e,150,no,no,table_data,205.0,table_data,actual
